Left_distance_reading, Front_distance_reading, Left_motor_speed, Right_motor_speed
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
756.759,4390.27,115,193.82
755.138,2765.78,115,193.403
755.138,2765.78,115,193.403
750.713,2744.45,115,192.267
750.713,2744.45,115,192.267
750.713,2744.45,115,192.267
750.713,2744.45,115,192.267
751.39,4152.37,115,192.441
751.39,4152.37,115,192.441
751.39,4152.37,115,192.441
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
746.686,4276.09,115,191.232
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
745.309,4260.14,115,190.878
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
735.817,4182.78,115,188.439
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
747.368,4253.22,115,191.407
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
737.224,4181.35,115,188.801
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
739.028,4220.67,115,189.264
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
740.81,4196.32,115,189.722
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
727.419,4164.74,115,186.281
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
732.18,4138.9,115,187.505
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.845,4127.56,115,188.446
735.57,4113.35,115,188.376
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
730.285,3973.97,115,187.018
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
739.38,4081.05,115,189.355
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
736.61,4060.94,115,188.643
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
743.062,4053.03,115,190.301
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
738.263,4034.22,115,189.068
737.978,4019.09,115,188.994
737.398,4034.28,115,188.845
737.398,4034.28,115,188.845
737.398,4034.28,115,188.845
737.398,4034.28,115,188.845
737.398,4034.28,115,188.845
